index,published,keyword,domain,language,valid,title,description,url,image,archive,content,quote
a488468de6af0d725759a249ab482ae5,2025-10-30T05:30:00Z,'landslide death',www.independent.ie,en,0.1,‘Catastrophic is a mild term based on what we are observing’ – Hurricane Melissa leaves scores dead across Caribbean,"Hurricane Melissa has left dozens dead and widespread destruction across Cuba, Haiti and Jamaica, where roofless homes, toppled utility poles and water-logged furniture were strewn across the landscape.",https://www.independent.ie/world-news/north-america/catastrophic-is-a-mild-term-based-on-what-we-are-observing-hurricane-melissa-leaves-scores-dead-across-caribbean/a1864322908.html,https://focus.independent.ie/thumbor/IflcFFLslnw6pkxaF0it3TbHOVw=/60x0:735x450/629x0/prod-mh-ireland/51c7e6e3-b854-426b-901b-ae9881506a88/7e2f4c29-5f13-4069-b916-b2b2ee42b3df/video/video.jpg,,"Cuba, Haiti and Jamaica feel brunt as trail of destruction continues, with winds of up to 295kmh recorded
Hurricane Melissa has left dozens dead and widespread destruction across Cuba, Haiti and Jam… [+6245 chars]",
affe83c72f047c92f9d81dca670c3f22,2025-10-30T05:39:00Z,'landslide protection',www.irishtimes.com,en,0.1,"Letters to the Editor, October 30th: On Collison’s solutions, responsible travel, and linguistic inflation",‘Ireland is experiencing the many social and environmental costs of a deeply flawed economic development model’,https://www.irishtimes.com/opinion/letters/2025/10/30/letters-to-the-editor-october-30th-on-collisons-solutions-responsible-travel-and-linguistic-inflation/,https://www.irishtimes.com/resizer/v2/VHFAVTA4U5C7FE2ZTPOGOKHXN4.jpg?smart=true&auth=1f202b740bd44798a55898a19ef6a892873ae4e538e9e94222c2b3519c6cad0e&width=1200&height=630,,"Sir, The debate following Catherine Connollys landslide victory at the weekend has become a row about the presidential nomination process. Two things can be true: some actors are exploiting the momen… [+12675 chars]",
759fc0405ee1ce28ace8704c8e0ce49b,2025-10-30T09:00:00Z,'landslide death',washingtonmonthly.com,en,0.1,Mikie Sherrill Braces for Landing in New Jersey Governor’s Race,"During the Trump years, the Navy helicopter pilot soared. Next stop, Trenton? 
The post Mikie Sherrill Braces for Landing in New Jersey Governor’s Race  appeared first on Washington Monthly.",http://washingtonmonthly.com/2025/10/30/mikie-sherrill-new-jersey-governor-race/,https://i0.wp.com/washingtonmonthly.com/wp-content/uploads/2025/10/27907965-ac71-4cd1-ab5a-28ae541e7aa3-scaled.jpg?fit=2560%2C1343&quality=89&ssl=1,,"Almost a year ago, I wrote A Very Rough Day in Jersey in these pages about Donald Trumps surprisingly strong showing in the Garden State in the 2024 presidential race. It became the second most viewe… [+12666 chars]",
90e1827d85cda34e48938091c30e4d93,2025-10-30T17:31:09Z,'landslide death',nypost.com,en,0.1,"Hurricane Melissa leaves trail of death, destruction across Cuba, Haiti and Jamaica","Hurricane Melissa left at least dozens dead and caused widespread destruction across Cuba, Haiti, and Jamaica.",https://nypost.com/2025/10/30/world-news/hurricane-melissa-leaves-trail-of-death-destruction-across-cuba-haiti-and-jamaica/,https://nypost.com/wp-content/uploads/sites/2/2025/10/114486791.jpg?quality=75&strip=all&w=1200,,"SANTIAGO DE CUBA, Cuba (AP)  Hurricane Melissa left at least dozens dead and caused widespread destruction across Cuba, Haiti, and Jamaica, where roofless homes, toppled utility poles, and water-logg… [+7512 chars]",
d32f7e84b861ceb1119144925c4bf709,2025-10-31T12:00:00Z,'landslide road',www.theatlantic.com,en,0.1,"Photos of the Week: Pumpkin Patch, Witch Paddle, Giant Labubu","The aftermath of Hurricane Melissa in Jamaica, the festival of Chhath Puja in India, a bird-flu outbreak in Germany, armored battle re-creations in Moscow, and much more",https://www.theatlantic.com/photography/archive/2025/10/photos-of-the-week/684767/,https://cdn.theatlantic.com/thumbor/kZLqPX3_ttVh5_5ittEDT6phOO4=/9x613:7787x4664/1200x625/media/img/mt/2025/10/a01_G_2243788327/original.jpg,,"Dan Kitwood / Getty
Fable Jarvis picks up a pumpkin at Tulleys Farm ahead of Halloween, on October 28, 2025, in Crawley, England. The farm’s annual Pick Your Own Pumpkins event takes place across 60… [+5478 chars]",
6327b6b4433d4b660910acd6ad5d2386,2025-10-31T13:00:50Z,'landslide death',www.salon.com,en,0.1,The horror of Donald Trump’s America,"With SNAP benefits set to lapse, it's all tricks and no treats from Trump and MAGA",https://www.salon.com/2025/10/31/the-horror-of-donald-trumps-america/,https://www.salon.com/app/uploads/2025/10/Donald-Trump-2244234246.jpg,,"Happy Halloween. The government shutdown is now about to enter its second month. 
For many Americans this Halloween season, we are merely characters in Its the Great Pumpkin, Charlie Brown.
Some of… [+9740 chars]",
eb92e537db427969e18a998626b4408b,2025-10-31T19:02:45Z,'landslide death',msmagazine.com,en,0.1,The Witch Was Never the Villain. She Was the Beginning of Women’s Power.,"Weekend Reading for Women’s Representation is a compilation of stories about women’s representation in politics, sports and entertainment, judicial offices and the private sector—with a little gardening mixed in!
This week:
—Long before Halloween became a nig…",https://msmagazine.com/2025/10/31/women-witches-politics-elections-power/,https://msmagazine.com/wp-content/uploads/2025/10/Image_20251030_184518_155.jpg,,"Women take part in a protest on International Women’s Day, March 8, 2025, in Pisa, Italy. Numerous rallies scheduled in cities across the country demonstrated against femicide, patriarchy, precarious… [+27724 chars]",
33a508171536a46aac89ebc8473e355e,2025-10-31T22:11:24Z,'landslide death',www.the-independent.com,en,0.1,Theo Von says he was ‘paranoid’ about reaction to DHS using his video after Charlie Kirk shooting,Von has previously hosted Trump on his popular podcast,https://www.the-independent.com/arts-entertainment/tv/news/theo-von-charlie-kirk-video-dhs-b2856427.html,"https://static.the-independent.com/2025/07/17/14/39/GettyImages-2199716442.jpg?trim=0,0,0,0&width=1200&height=800&crop=1200:800",,"Your support helps us to tell the story
From reproductive rights to climate change to Big Tech, The Independent is on the ground when the story is developing. Whether it's investigating the financia… [+3809 chars]",
96424ca27993b0db6cbece675d92d2f1,2025-10-21T00:32:57Z,'rockfall',www.cbc.ca,en,0.8,"'It's like the Wild West out here': Resident questions safety of gravel mine near Oliver, B.C.",A B.C. woman is raising red flags about a gravel mining operation near the town of Oliver after witnessing rocks fall from the site and landing close to her property.,https://www.cbc.ca/news/canada/british-columbia/gravel-mine-oliver-bc-concerns-9.6945667,"https://i.cbc.ca/ais/f90984a0-31eb-49d1-957c-674a233f23d6,1760986413342/full/max/0/default.jpg?im=Crop%2Crect%3D%280%2C535%2C5712%2C3213%29%3BResize%3D620",,"A B.C. woman says she is concerned about a gravel mining operation near the town of Oliver after witnessing rocks fall from the site and landing close to her property. 
Tait MacFarlane told CBC News… [+3255 chars]",
c32c38cd6fc940a3aeae1689e8801925,2025-10-15T06:45:26Z,'rockfall',english.khabarhub.com,en,0.9,Landslides pose ongoing challenge in Kaligandaki Corridor,"BAGLUNG: Landslides have been a persistent problem along the Kaligandaki Corridor, especially in the Dablyang area of Baglung Municipality-10, where disruptions have occurred every monsoon for the past five years. This year, a major landslide struck Kalakhola…",https://english.khabarhub.com/2025/15/501454/,https://english.khabarhub.com/wp-content/uploads/2025/06/kaligandaki-corridor-landslide.jpg,,"BAGLUNG: Landslides have been a persistent problem along the Kaligandaki Corridor, especially in the Dablyang area of Baglung Municipality-10, where disruptions have occurred every monsoon for the pa… [+1499 chars]",
f4e0492144ceb34b37aca937246ac56d,2025-10-23T13:24:00Z,'landslide',www.thestar.com.my,en,0.9,JKR closes Jalan Tun Sardon until Oct 25 following landslide,"BALIK PULAU: The Penang Public Works Department (JKR) has announced the full closure of state road P14, Jalan Tun Sardon (Bukit Baru), here starting Thursday (Oct 23) until 6pm this Saturday. Read full story",https://www.thestar.com.my/news/nation/2025/10/23/jkr-closes-jalan-tun-sardon-until-oct-25-following-landslide,https://apicms.thestar.com.my/uploads/images/2025/10/23/3584996.jpg,,"BALIK PULAU: The Penang Public Works Department (JKR) has announced the full closure of state road P14, Jalan Tun Sardon (Bukit Baru), here starting Thursday (Oct 23) until 6pm this Saturday.
The cl… [+121 chars]",
7986437d187f96199b092ee18e70f692,2025-10-24T01:25:06Z,'rockfall',www.abc.net.au,en,0.9,Mount Gibson axes 450 jobs at Koolan Island WA mine site,"A rockfall has led to the Koolan Island mine site closing earlier than expected, with 450 jobs to be axed.",https://www.abc.net.au/news/2025-10-24/mount-gibson-koolan-island-collapse-closure/105930000,https://live-production.wcms.abc-cdn.net.au/04741dba13ba48bec674c1629a9b476f?impolicy=wcms_watermark_news&cropH=2268&cropW=4032&xPos=0&yPos=0&width=862&height=485&imformat=generic,,"A significant resources employer in Western Australia's north has announced 450 redundancies, with a remote mine site closing due to safety concerns.
Mount Gibson Iron will wind down operations at i… [+1449 chars]",
e598f1ef5676be346a45334e8f962c69,2025-10-25T14:31:31Z,'landslide protection',www.nbcnews.com,en,0.9,"Tropical Storm Melissa, forecast to become major hurricane, barrels toward Jamaica and Cuba","Tropical Storm Melissa is expected to intensify into a hurricane in the Caribbean on Saturday, bringing with it catastrophic flash flooding and potential landslides",https://www.nbcnews.com/weather/storms/tropical-storm-melissa-hurricane-updates-rcna239732,"https://media-cldnry.s-nbcnews.com/image/upload/t_nbcnews-fp-1200-630,f_auto,q_auto:best/rockcms/2025-10/251025-Tropical-Storm-Melissa-ch-0929-4faa60.jpg",,"Tropical Storm Melissa is expected to intensify into a hurricane in the Caribbean on Saturday, bringing with it catastrophic flash flooding and potential landslides.
The slow-moving storm is already… [+1514 chars]",
e496c60cce82c911e9a5f2e72c814235,2025-10-26T11:06:00Z,'landslide road',www.thestar.com.my,en,0.9,Jalan Tun Sardon closed until Oct 31,"GEORGE TOWN: The closure of state road P14, or Jalan Tun Sardon (Bukit Baru), near here, following a landslide on Thursday, has been extended until Oct 31. Read full story",https://www.thestar.com.my/news/nation/2025/10/26/jalan-tun-sardon-closed-until-oct-31,https://apicms.thestar.com.my/uploads/images/2025/10/26/3589467.jpg,,"GEORGE TOWN: The closure of state road P14, or Jalan Tun Sardon (Bukit Baru), near here, following a landslide on Thursday, has been extended until Oct 31.
Penang Infrastructure, Transport and Digit… [+395 chars]",
035371dd2d27be5896f599ffa08d9a91,2025-10-28T07:17:24Z,'landslide',en.antaranews.com,en,0.9,"BNPB deploys rapid response team for Sukabumi floods, landslides","The National Disaster Mitigation Agency (BNPB) has deployed a Rapid Response Team (TRC) to Sukabumi District, West Java, to expedite flood and landslide ...",https://en.antaranews.com/news/388361/bnpb-deploys-rapid-response-team-for-sukabumi-floods-landslides,https://cdn.antaranews.com/cache/1200x800/2025/10/20/FotoGrid_20251020_183802046.jpg,,"Jakarta (ANTARA) - The National Disaster Mitigation Agency (BNPB) has deployed a Rapid Response Team (TRC) to Sukabumi District, West Java, to expedite flood and landslide responses.""The head of BNPB… [+2374 chars]",
3e26d6c5bec5bb2f2f7210ceae2267da,2025-10-28T18:47:22Z,'landslide rain',economictimes.indiatimes.com,en,0.9,"Cyclone Montha makes landfall; Andhra, Odisha bear the brunt","Cyclone Montha unleashed its wrath on Andhra Pradesh, leaving a trail of destruction that hampered everyday life. The adjacent state of Odisha was not spared, facing its own challenges with relentless rains and landslides. Thousands were forced to flee their …",https://economictimes.indiatimes.com/news/india/cyclone-montha-makes-landfall-andhra-odisha-bore-the-brunt/articleshow/124881185.cms,"https://img.etimg.com/thumb/msid-124881248,width-1200,height-630,imgsize-20648,overlay-economictimes/articleshow.jpg",,"Severe Cyclonic storm Montha on Tuesday made landfall off the coast of Andhra Pradesh, causing disruptions in the southern state, while the impact was also felt in neighbouring Odisha, where normal l… [+3840 chars]",
1d08730f1cf5c33e0cac656d184f8b6a,2025-10-29T06:51:00Z,'landslide rain',www.thestar.com.my,en,0.9,Jalan Tun Sardon to stays closed after landslide in Balik Pulau,BALIK PULAU: Jalan Tun Sardon will remain closed until further notice as teams from the Public Works Department and appointed contractors continue clearing huge boulders that fell during last week's landslide. Read full story,https://www.thestar.com.my/news/nation/2025/10/29/jalan-tun-sardon-to-stays-closed-after-landslide-in-balik-pulau,https://apicms.thestar.com.my/uploads/images/2025/10/29/3594788.jpg,,BALIK PULAU: Jalan Tun Sardon will remain closed until further notice as teams from the Public Works Department and appointed contractors continue clearing huge boulders that fell during last weeks l… [+1712 chars],
ca1270d484009a04e3feb32be30442c9,2025-10-30T22:19:20Z,'landslide',www.forbes.com,en,0.9,Milei Triumphs In Argentina Alongside His Free-Market Agenda,"With more than 40% of votes, Javier Milei won the Argentinian midterm elections in a landslide victory, sinking the peronistas coalition “Fuerza Patria” at 31.7%.",https://www.forbes.com/sites/lorenzomontanari/2025/10/30/milei-triumphs-in-argentina-alongside-his-free-market-agenda/,https://imageio.forbes.com/specials-images/imageserve/6903df84063edd0bc6ba3092/0x0.jpg?format=jpg&height=900&width=1600&fit=bounds,,"With more than 40% of votes, Javier Milei won the Argentinian midterm elections in a landslide victory, sinking the peronistas coalition Fuerza Patria at 31.7%. This victory counteracts negative resu… [+6647 chars]",
